asin,domain_id,market,title,detected_layout,expected_layout,is_mismatch,confidence,detection_layer,new_price,used_price,brand,source
B0F3TT8M9M,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0F3TT8M9M,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B09K3HSNJ7,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B09K3HSNJ7,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B09K3HSNJ7,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B09K3HSNJ7,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0DPL1WQWB,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0DPL1WQWB,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0DPL1WQWB,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0DPL1WQWB,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0DYZC3F2G,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0DYZC3F2G,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0DYZC3F2G,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0DYZC3F2G,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0DR15QK15,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0DR15QK15,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0DR15QK15,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0DR15QK15,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0BXJ95SM2,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0BXJ95SM2,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0BXJ95SM2,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0BXJ95SM2,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0G18PYLW6,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0G18PYLW6,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0G18PYLW6,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0G18PYLW6,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0G2TBHG4B,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0G2TBHG4B,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0G2TBHG4B,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0G2TBHG4B,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0DYNNXFHG,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0DYNNXFHG,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0DYNNXFHG,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0DYNNXFHG,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0F1F92RHY,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0F1F92RHY,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0F1F92RHY,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0F1F92RHY,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0DZCL8WVD,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0DZCL8WVD,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0DZCL8WVD,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0DZCL8WVD,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0F4Y162PQ,2,UK,"3 Phase 380 Bis 440 VAC -Eingang und 0 Bis 440 VAC Ausgang Motor Variablen Frequenzantrieb Benutzerfreundlicher Tastatur -Design -Steuerungsfrequenzwandler mit Digitalem (2,2 kW)",unknown,qwerty_uk,False,none,none,,,ViaGasaFamido,static_pool
B0F4Y162PQ,4,FR,"3 Phase 380 Bis 440 VAC -Eingang und 0 Bis 440 VAC Ausgang Motor Variablen Frequenzantrieb Benutzerfreundlicher Tastatur -Design -Steuerungsfrequenzwandler mit Digitalem (2,2 kW)",unknown,azerty,False,none,none,,,ViaGasaFamido,static_pool
B0F4Y162PQ,8,IT,"3 Phase 380 Bis 440 VAC -Eingang und 0 Bis 440 VAC Ausgang Motor Variablen Frequenzantrieb Benutzerfreundlicher Tastatur -Design -Steuerungsfrequenzwandler mit Digitalem (2,2 kW)",unknown,qwerty_it,False,none,none,,,ViaGasaFamido,static_pool
B0F4Y162PQ,9,ES,"3 Phase 380 Bis 440 VAC -Eingang und 0 Bis 440 VAC Ausgang Motor Variablen Frequenzantrieb Benutzerfreundlicher Tastatur -Design -Steuerungsfrequenzwandler mit Digitalem (2,2 kW)",unknown,qwerty_es,False,none,none,,,ViaGasaFamido,static_pool
B0DRF6DMJW,2,UK,"Mauspad XXL 700x300x3mm, Weiß Groß Mousepad Gaming mit Motiv, Vogel Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office K-0",unknown,qwerty_uk,False,none,none,,,Aynaeinn,static_pool
B0DRF6DMJW,4,FR,"Mauspad XXL 700x300x3mm, Weiß Groß Mousepad Gaming mit Motiv, Vogel Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office K-0",unknown,azerty,False,none,none,,,Aynaeinn,static_pool
B0DRF6DMJW,8,IT,"Mauspad XXL 700x300x3mm, Weiß Groß Mousepad Gaming mit Motiv, Vogel Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office K-0",unknown,qwerty_it,False,none,none,,,Aynaeinn,static_pool
B0DRF6DMJW,9,ES,"Mauspad XXL 700x300x3mm, Weiß Groß Mousepad Gaming mit Motiv, Vogel Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office K-0",unknown,qwerty_es,False,none,none,,,Aynaeinn,static_pool
B0DRTXM1FQ,2,UK,Gaming Mauspad Grau Mauspad XXL 700x300x3mm XXL Mousepad Mann Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office O-R-0,unknown,qwerty_uk,False,none,none,,,RNXAOPEN,static_pool
B0DRTXM1FQ,4,FR,Gaming Mauspad Grau Mauspad XXL 700x300x3mm XXL Mousepad Mann Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office O-R-0,unknown,azerty,False,none,none,,,RNXAOPEN,static_pool
B0DRTXM1FQ,8,IT,Gaming Mauspad Grau Mauspad XXL 700x300x3mm XXL Mousepad Mann Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office O-R-0,unknown,qwerty_it,False,none,none,,,RNXAOPEN,static_pool
B0DRTXM1FQ,9,ES,Gaming Mauspad Grau Mauspad XXL 700x300x3mm XXL Mousepad Mann Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office O-R-0,unknown,qwerty_es,False,none,none,,,RNXAOPEN,static_pool
B0DYNTSPXC,2,UK,"Tier Mauspad, Große Schmetterling Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht deskmat, für den Heim- Bürogebrauch. W-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0DYNTSPXC,4,FR,"Tier Mauspad, Große Schmetterling Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht deskmat, für den Heim- Bürogebrauch. W-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0DYNTSPXC,8,IT,"Tier Mauspad, Große Schmetterling Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht deskmat, für den Heim- Bürogebrauch. W-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
B0DYNTSPXC,9,ES,"Tier Mauspad, Große Schmetterling Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht deskmat, für den Heim- Bürogebrauch. W-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0DRTZ4TYC,2,UK,Gaming Mauspad Blau Mauspad XXL 700x300x3mm XXL Mousepad Baum Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 0-L-P,unknown,qwerty_uk,False,none,none,,,RNXAOPEN,static_pool
B0DRTZ4TYC,4,FR,Gaming Mauspad Blau Mauspad XXL 700x300x3mm XXL Mousepad Baum Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 0-L-P,unknown,azerty,False,none,none,,,RNXAOPEN,static_pool
B0DRTZ4TYC,8,IT,Gaming Mauspad Blau Mauspad XXL 700x300x3mm XXL Mousepad Baum Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 0-L-P,unknown,qwerty_it,False,none,none,,,RNXAOPEN,static_pool
B0DRTZ4TYC,9,ES,Gaming Mauspad Blau Mauspad XXL 700x300x3mm XXL Mousepad Baum Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 0-L-P,unknown,qwerty_es,False,none,none,,,RNXAOPEN,static_pool
B073QHPKQ2,2,UK,DIYthinker Tastatur-Symbol 9 0 und Halter Runde Stifte Abzeichen-Knopf Kleidung Dekoration Geschenk 5pcs Mehrfarbig M,unknown,qwerty_uk,False,none,none,,,DIYthinker,static_pool
B073QHPKQ2,4,FR,DIYthinker Tastatur-Symbol 9 0 und Halter Runde Stifte Abzeichen-Knopf Kleidung Dekoration Geschenk 5pcs Mehrfarbig M,unknown,azerty,False,none,none,,,DIYthinker,static_pool
B073QHPKQ2,8,IT,DIYthinker Tastatur-Symbol 9 0 und Halter Runde Stifte Abzeichen-Knopf Kleidung Dekoration Geschenk 5pcs Mehrfarbig M,unknown,qwerty_it,False,none,none,,,DIYthinker,static_pool
B073QHPKQ2,9,ES,DIYthinker Tastatur-Symbol 9 0 und Halter Runde Stifte Abzeichen-Knopf Kleidung Dekoration Geschenk 5pcs Mehrfarbig M,unknown,qwerty_es,False,none,none,,,DIYthinker,static_pool
B0GG5QLDPM,2,UK,"Gaming Mauspad XXL 60 x 30cm, Rot Mauspad, Große Blume Schreibtischunterlage Tastatur Matte, rutschfeste Gummibasis Schreibtisch Matte, Genähte Kanten Mouse Pad Desk Mat Für Home Computer PjY961 0-P",unknown,qwerty_uk,False,none,none,,,JEPGFOU,static_pool
B0GG5QLDPM,4,FR,"Gaming Mauspad XXL 60 x 30cm, Rot Mauspad, Große Blume Schreibtischunterlage Tastatur Matte, rutschfeste Gummibasis Schreibtisch Matte, Genähte Kanten Mouse Pad Desk Mat Für Home Computer PjY961 0-P",unknown,azerty,False,none,none,,,JEPGFOU,static_pool
B0GG5QLDPM,8,IT,"Gaming Mauspad XXL 60 x 30cm, Rot Mauspad, Große Blume Schreibtischunterlage Tastatur Matte, rutschfeste Gummibasis Schreibtisch Matte, Genähte Kanten Mouse Pad Desk Mat Für Home Computer PjY961 0-P",unknown,qwerty_it,False,none,none,,,JEPGFOU,static_pool
B0GG5QLDPM,9,ES,"Gaming Mauspad XXL 60 x 30cm, Rot Mauspad, Große Blume Schreibtischunterlage Tastatur Matte, rutschfeste Gummibasis Schreibtisch Matte, Genähte Kanten Mouse Pad Desk Mat Für Home Computer PjY961 0-P",unknown,qwerty_es,False,none,none,,,JEPGFOU,static_pool
B08Y7TYWTY,2,UK,MT220WW01 V.0 V.1 V.2 TV53 Controller Board Fernbedienung + Inverter + Tastatur 4CCFL 30Pin LVDS VGA HDMI AV USB RF LCD Display DIY Kit (MT220WW01 V.2),unknown,qwerty_uk,False,none,none,,,U/R,static_pool
B08Y7TYWTY,4,FR,MT220WW01 V.0 V.1 V.2 TV53 Controller Board Fernbedienung + Inverter + Tastatur 4CCFL 30Pin LVDS VGA HDMI AV USB RF LCD Display DIY Kit (MT220WW01 V.2),unknown,azerty,False,none,none,,,U/R,static_pool
B08Y7TYWTY,8,IT,MT220WW01 V.0 V.1 V.2 TV53 Controller Board Fernbedienung + Inverter + Tastatur 4CCFL 30Pin LVDS VGA HDMI AV USB RF LCD Display DIY Kit (MT220WW01 V.2),unknown,qwerty_it,False,none,none,,,U/R,static_pool
B08Y7TYWTY,9,ES,MT220WW01 V.0 V.1 V.2 TV53 Controller Board Fernbedienung + Inverter + Tastatur 4CCFL 30Pin LVDS VGA HDMI AV USB RF LCD Display DIY Kit (MT220WW01 V.2),unknown,qwerty_es,False,none,none,,,U/R,static_pool
B0DJZ7ZLWH,2,UK,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Boot 0 - J",unknown,qwerty_uk,False,none,none,,,BEIJUYHU,static_pool
B0DJZ7ZLWH,4,FR,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Boot 0 - J",unknown,azerty,False,none,none,,,BEIJUYHU,static_pool
B0DJZ7ZLWH,8,IT,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Boot 0 - J",unknown,qwerty_it,False,none,none,,,BEIJUYHU,static_pool
B0DJZ7ZLWH,9,ES,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Boot 0 - J",unknown,qwerty_es,False,none,none,,,BEIJUYHU,static_pool
B0DJGV9Y3T,2,UK,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Kabine A - 0",unknown,qwerty_uk,False,none,none,,,BEIJUYHU,static_pool
B0DJGV9Y3T,4,FR,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Kabine A - 0",unknown,azerty,False,none,none,,,BEIJUYHU,static_pool
B0DJGV9Y3T,8,IT,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Kabine A - 0",unknown,qwerty_it,False,none,none,,,BEIJUYHU,static_pool
B0DJGV9Y3T,9,ES,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Wald Kabine A - 0",unknown,qwerty_es,False,none,none,,,BEIJUYHU,static_pool
B07BP92SX9,2,UK,DIYthinker Tastatur Symbol 9 0 Telefon Screen Cleaner Gläser Reinigungstuch 2Pcs Suede Fabric,unknown,qwerty_uk,False,none,none,,,DIYthinker,static_pool
B07BP92SX9,4,FR,DIYthinker Tastatur Symbol 9 0 Telefon Screen Cleaner Gläser Reinigungstuch 2Pcs Suede Fabric,unknown,azerty,False,none,none,,,DIYthinker,static_pool
B07BP92SX9,8,IT,DIYthinker Tastatur Symbol 9 0 Telefon Screen Cleaner Gläser Reinigungstuch 2Pcs Suede Fabric,unknown,qwerty_it,False,none,none,,,DIYthinker,static_pool
B07BP92SX9,9,ES,DIYthinker Tastatur Symbol 9 0 Telefon Screen Cleaner Gläser Reinigungstuch 2Pcs Suede Fabric,unknown,qwerty_es,False,none,none,,,DIYthinker,static_pool
B0DJT47MDK,2,UK,"Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Auge Blume 4-0",unknown,qwerty_uk,False,none,none,,,BEIJUYHU,static_pool
B0DJT47MDK,4,FR,"Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Auge Blume 4-0",unknown,azerty,False,none,none,,,BEIJUYHU,static_pool
B0DJT47MDK,8,IT,"Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Auge Blume 4-0",unknown,qwerty_it,False,none,none,,,BEIJUYHU,static_pool
B0DJT47MDK,9,ES,"Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Auge Blume 4-0",unknown,qwerty_es,False,none,none,,,BEIJUYHU,static_pool
B0DZ1WQNRJ,2,UK,"Gaming Mauspad XXL, Mousepad 1200x600x4mm, Seesternschreibtisch unterlage groß, Mit nähten, rutschfeste gummibasis, Wasserdicht und langlebig Tastatur unterlage Strand, Geeignet für Familien V-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0DZ1WQNRJ,4,FR,"Gaming Mauspad XXL, Mousepad 1200x600x4mm, Seesternschreibtisch unterlage groß, Mit nähten, rutschfeste gummibasis, Wasserdicht und langlebig Tastatur unterlage Strand, Geeignet für Familien V-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0DZ1WQNRJ,8,IT,"Gaming Mauspad XXL, Mousepad 1200x600x4mm, Seesternschreibtisch unterlage groß, Mit nähten, rutschfeste gummibasis, Wasserdicht und langlebig Tastatur unterlage Strand, Geeignet für Familien V-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
B0DZ1WQNRJ,9,ES,"Gaming Mauspad XXL, Mousepad 1200x600x4mm, Seesternschreibtisch unterlage groß, Mit nähten, rutschfeste gummibasis, Wasserdicht und langlebig Tastatur unterlage Strand, Geeignet für Familien V-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0009A1ZJQ,2,UK,Cherry G84-4400LUBDE-0 Tastatur,qwertz,qwerty_uk,True,high,brand_model_db,,,CHERRY,static_pool
B0009A1ZJQ,4,FR,Cherry G84-4400LUBDE-0 Tastatur,qwertz,azerty,True,high,brand_model_db,,,CHERRY,static_pool
B0009A1ZJQ,8,IT,Cherry G84-4400LUBDE-0 Tastatur,qwertz,qwerty_it,True,high,brand_model_db,,,CHERRY,static_pool
B0009A1ZJQ,9,ES,Cherry G84-4400LUBDE-0 Tastatur,qwertz,qwerty_es,True,high,brand_model_db,,,CHERRY,static_pool
B0DT4LFVPW,2,UK,"DQZRTUECA 2 Stück robuste Schubladenführungen, kugelgelagerte Schubladenführungen, Tastatur-Regalführungen, for Computerführungen unter dem Schreibtisch, Tischverlängerungs-Metallgleitschiene(W 27mm(0",unknown,qwerty_uk,False,none,none,,,DQZRTUECA,static_pool
B0DT4LFVPW,4,FR,"DQZRTUECA 2 Stück robuste Schubladenführungen, kugelgelagerte Schubladenführungen, Tastatur-Regalführungen, for Computerführungen unter dem Schreibtisch, Tischverlängerungs-Metallgleitschiene(W 27mm(0",unknown,azerty,False,none,none,,,DQZRTUECA,static_pool
B0DT4LFVPW,8,IT,"DQZRTUECA 2 Stück robuste Schubladenführungen, kugelgelagerte Schubladenführungen, Tastatur-Regalführungen, for Computerführungen unter dem Schreibtisch, Tischverlängerungs-Metallgleitschiene(W 27mm(0",unknown,qwerty_it,False,none,none,,,DQZRTUECA,static_pool
B0DT4LFVPW,9,ES,"DQZRTUECA 2 Stück robuste Schubladenführungen, kugelgelagerte Schubladenführungen, Tastatur-Regalführungen, for Computerführungen unter dem Schreibtisch, Tischverlängerungs-Metallgleitschiene(W 27mm(0",unknown,qwerty_es,False,none,none,,,DQZRTUECA,static_pool
B07C83721P,2,UK,DIYthinker Tastatur-Symbol 9 0 Canvas-Rucksack-Reisen Shopping Bags,unknown,qwerty_uk,False,none,none,,,DIYthinker,static_pool
B07C83721P,4,FR,DIYthinker Tastatur-Symbol 9 0 Canvas-Rucksack-Reisen Shopping Bags,unknown,azerty,False,none,none,,,DIYthinker,static_pool
B07C83721P,8,IT,DIYthinker Tastatur-Symbol 9 0 Canvas-Rucksack-Reisen Shopping Bags,unknown,qwerty_it,False,none,none,,,DIYthinker,static_pool
B07C83721P,9,ES,DIYthinker Tastatur-Symbol 9 0 Canvas-Rucksack-Reisen Shopping Bags,unknown,qwerty_es,False,none,none,,,DIYthinker,static_pool
B0DZCM6H76,2,UK,"Katze Mauspad, Große Anlage Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste gummibasis, Wasserdicht deskmat, Geeignet für den heim- bürogebrauch W-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0DZCM6H76,4,FR,"Katze Mauspad, Große Anlage Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste gummibasis, Wasserdicht deskmat, Geeignet für den heim- bürogebrauch W-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0DZCM6H76,8,IT,"Katze Mauspad, Große Anlage Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste gummibasis, Wasserdicht deskmat, Geeignet für den heim- bürogebrauch W-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
B0DZCM6H76,9,ES,"Katze Mauspad, Große Anlage Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste gummibasis, Wasserdicht deskmat, Geeignet für den heim- bürogebrauch W-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0DGG3BYNW,2,UK,"Mauspad, Große Schreibtisch Matte, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Großer Erweiterter Schreibtisch Schutz Geschenk Für Home Office 80 x 40cm (GrüN Aurora) - Ergonomisches 0-3P",unknown,qwerty_uk,False,none,none,,,Zgcoyeo,static_pool
B0DGG3BYNW,4,FR,"Mauspad, Große Schreibtisch Matte, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Großer Erweiterter Schreibtisch Schutz Geschenk Für Home Office 80 x 40cm (GrüN Aurora) - Ergonomisches 0-3P",unknown,azerty,False,none,none,,,Zgcoyeo,static_pool
B0DGG3BYNW,8,IT,"Mauspad, Große Schreibtisch Matte, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Großer Erweiterter Schreibtisch Schutz Geschenk Für Home Office 80 x 40cm (GrüN Aurora) - Ergonomisches 0-3P",unknown,qwerty_it,False,none,none,,,Zgcoyeo,static_pool
B0DGG3BYNW,9,ES,"Mauspad, Große Schreibtisch Matte, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Großer Erweiterter Schreibtisch Schutz Geschenk Für Home Office 80 x 40cm (GrüN Aurora) - Ergonomisches 0-3P",unknown,qwerty_es,False,none,none,,,Zgcoyeo,static_pool
B0DTYMY2CT,2,UK,Gaming Mauspad Rosa Mauspad XXL 700x300x3mm XXL Mousepad Blume Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 1-0-K,unknown,qwerty_uk,False,none,none,,,RNXAOPEN,static_pool
B0DTYMY2CT,4,FR,Gaming Mauspad Rosa Mauspad XXL 700x300x3mm XXL Mousepad Blume Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 1-0-K,unknown,azerty,False,none,none,,,RNXAOPEN,static_pool
B0DTYMY2CT,8,IT,Gaming Mauspad Rosa Mauspad XXL 700x300x3mm XXL Mousepad Blume Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 1-0-K,unknown,qwerty_it,False,none,none,,,RNXAOPEN,static_pool
B0DTYMY2CT,9,ES,Gaming Mauspad Rosa Mauspad XXL 700x300x3mm XXL Mousepad Blume Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office 1-0-K,unknown,qwerty_es,False,none,none,,,RNXAOPEN,static_pool
B0DYY84JHW,2,UK,"Tier Mauspad, Große Tiger Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste gummibasis, Wasserdicht deskmat, Geeignet für den Heim- Bürogebrauch N-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
